State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Massachusetts,709,Our Lady of Health Parish,,"Fall River, Massachusetts, 02721-3849",,
Massachusetts,709,Our Lady of Hope Chapel,,"West Barnstable, Massachusetts, 2668",,
Massachusetts,709,Our Lady of Hope Parish,,"Ipswich, Massachusetts, 1938",,
Massachusetts,709,Our Lady of Hope Parish,,"Springfield, Massachusetts, 1104",,
Massachusetts,709,Our Lady of Loreto Parish,,"Worcester, Massachusetts, 1604",,
Massachusetts,709,Our Lady of Lourdes Parish,,"Carver, Massachusetts, 02330-0068",,
Massachusetts,709,Our Lady of Lourdes Parish,,"Wellfleet, Massachusetts, 2667",,
Massachusetts,709,Our Lady of Lourdes Parish,,"Brockton, Massachusetts, 02301-2461",,
Massachusetts,709,Our Lady of Lourdes Parish,,"Jamaica Plain, Massachusetts, 02130-2370",,
Massachusetts,709,Our Lady of Mercy Maronite Catholic Church,,"Worcester, Massachusetts, 1602",,
Massachusetts,709,Our Lady of Mount Carmel - St. Ann Parish,,"Worcester, Massachusetts, 1606",,
Massachusetts,709,Our Lady of Mount Carmel Parish,,"Seekonk, Massachusetts, 02771-1616",,
Massachusetts,709,Our Lady of Mount Carmel Parish,,"New Bedford, Massachusetts, 2744",,
Massachusetts,709,Our Lady of Mount Carmel Parish,,"Springfield, Massachusetts, 1105",,
Massachusetts,709,Our Lady of Peace,,"Turners Falls, Massachusetts, 1376",,
Massachusetts,709,Our Lady of Perpetual Help,,"New Bedford, Massachusetts, 02746-1933",,
Massachusetts,709,Our Lady of Perpetual Help Parish,,"Worcester, Massachusetts, 1604",,
Massachusetts,709,Our Lady of Pity,,"Swaffham, Massachusetts, PE37 7H",,
Massachusetts,709,Our Lady of Providence at St. Bernard's Church,,"Worcester, Massachusetts, 1605",,
Massachusetts,709,Our Lady of Purgatory Parish,,"New Bedford, Massachusetts, 02740-6814",,
Massachusetts,709,Our Lady Of Sorrows Parish,,"Sharon, Massachusetts, 02067-2132",,
Massachusetts,709,Our Lady of the Airways,,"East Boston, Massachusetts, 2128",,
Massachusetts,709,Our Lady of The Angels Parish,,"Worcester, Massachusetts, 1603",,
Massachusetts,709,Our Lady of the Assumption,,"East Boston, Massachusetts, 02128-2218",,
Massachusetts,709,Our Lady of the Assumption,,"Marshfield, Massachusetts, 2050",,
Massachusetts,709,Our Lady of the Assumption Church,,"Osterville, Massachusetts, 02655-1905",,
Massachusetts,709,Our Lady of The Assumption Parish,,"New Bedford, Massachusetts, 02740-4929",,
Massachusetts,709,Our Lady of The Assumption Parish,,"Lynnfield, Massachusetts, 01940-1446",,
Massachusetts,709,Our Lady of The Blessed Sacrament Parish,,"Westfield, Massachusetts, 1085",,
Massachusetts,709,Our Lady of The Cape Parish,,"Brewster, Massachusetts, 2631",,
Massachusetts,709,Our Lady of the Cedars of Lebanon Parish,,"Jamaica Plain, Massachusetts, 02130-2498",,
Massachusetts,709,Our Lady of the Cross Parish,,"Holyoke, Massachusetts, 1040",,
Massachusetts,709,Our Lady of the Highway Mission,,"Bass River, Massachusetts, 2664",,
Massachusetts,709,Our Lady of the Hills,,"Haydenville, Massachusetts, 01039-9703",,
Massachusetts,709,Our Lady of The Holy Rosary Parish,,"Taunton, Massachusetts, 2780",,
Massachusetts,709,Our Lady of The Holy Rosary Parish,,"Gardner, Massachusetts, 1440",,
Massachusetts,709,Our Lady of The Immaculate Conception Parish,,"New Bedford, Massachusetts, 2746",,
Massachusetts,709,Our Lady of The Lake Parish,,"Halifax, Massachusetts, 2338",,
Massachusetts,709,Our Lady of The Lake Parish,,"Leominster, Massachusetts, 1453",,
Massachusetts,709,Our Lady of The Lake Parish,,"Southwick, Massachusetts, 01077-9435",,
Massachusetts,709,Our Lady of The Rosary Parish,,"Worcester, Massachusetts, 1606",,
Massachusetts,709,Our Lady of The Rosary Parish,,"Springfield, Massachusetts, 01104-3624",,
Massachusetts,709,Our Lady of The Rosary Parish,,"Russell, Massachusetts, 1071",,
Massachusetts,709,Our Lady of The Sacred Heart Parish,,"Springfield, Massachusetts, 1109",,
Massachusetts,709,Our Lady of The Valley,,"Sheffield, Massachusetts, 01257-9703",,
Massachusetts,709,Our Lady of the Valley Parish,,"Easthampton, Massachusetts, 01027-1680",,
Massachusetts,709,Our Lady of Victories Church,,"Boston, Massachusetts, 2116",,
Massachusetts,709,Our Lady of Victory Parish,,"Centerville, Massachusetts, 2632",,
Massachusetts,709,Our Lady of Victory Youth Ministry,,"Centerville, Massachusetts, 2632",,
Massachusetts,709,Our Lady of Vilna Parish,,"Worcester, Massachusetts, 1610",,
Massachusetts,709,Our Lady Queen of Heaven,,"South Royalston, Massachusetts, 1368",,
Massachusetts,709,Our Lady Queen of Martyrs,,"Seekonk, Massachusetts, 02771-3922",,
Massachusetts,709,Our Lady Star of the Sea,,"Oak Bluffs, Massachusetts, 2557",,
Massachusetts,709,Our Lady Star of The Sea Parish,,"Marblehead, Massachusetts, 01945-3036",,
Massachusetts,709,Our Savior Chapel,,"Brockton, Massachusetts, 2301",,
Massachusetts,709,Prince of Peace Parish,,"Princeton, Massachusetts, 01541-1522",,
Massachusetts,709,Regis College Office of Campus Ministry,,"Weston, Massachusetts, 2493",,
Massachusetts,709,Resurrection of Our Lord and Savior Jesus Christ,,"Hingham, Massachusetts, 2043",,
Massachusetts,709,Sacred Heart - St. Catherine Youth Ministry,,"Worcester, Massachusetts, 1610",,
Massachusetts,709,Sacred Heart Chapel,,"Yarmouthport, Massachusetts, 2675",,
Massachusetts,709,Sacred Heart Church,,"Hopedale, Massachusetts, 01747",,
Massachusetts,709,Sacred Heart Of Jesus Parish,,"Cambridge, Massachusetts, 02141-1594",,
Massachusetts,709,Sacred Heart of Jesus Parish,,"West Brookfield, Massachusetts, 1585",,
Massachusetts,709,Sacred Heart of Jesus Parish,,"Webster, Massachusetts, 1570",,
Massachusetts,709,Sacred Heart of Jesus Parish,,"Gardner, Massachusetts, 1440",,
Massachusetts,709,Sacred Heart of Jesus Parish,,"Easthampton, Massachusetts, 01027-1711",,
Massachusetts,709,Sacred Heart Parish,,"North Attleborough, Massachusetts, 2760",,
Massachusetts,709,Sacred Heart Parish,,"Fall River, Massachusetts, 02720-4929",,
Massachusetts,709,Sacred Heart Parish,,"Middleboro, Massachusetts, 2346",,
Massachusetts,709,Sacred Heart Parish,,"Weymouth, Massachusetts, 2188",,
Massachusetts,709,Sacred Heart Parish,,"Lexington, Massachusetts, 2421",,
Massachusetts,709,Sacred Heart Parish,,"Watertown, Massachusetts, 02472-1567",,
Massachusetts,709,Sacred Heart Parish,,"Quincy, Massachusetts, 02171-2414",,
Massachusetts,709,Sacred Heart Parish,,"Newton Centre, Massachusetts, 02459-2496",,
Massachusetts,709,Sacred Heart Parish,,"Waltham, Massachusetts, 2453",,
Massachusetts,709,Sacred Heart Parish,,"Roslindale, Massachusetts, 02131-3739",,
Massachusetts,709,Sacred Heart Parish,,"East Boston, Massachusetts, 2128",,
Massachusetts,709,Sacred Heart Parish,,"Manchester, Massachusetts, 1944",,
Massachusetts,709,Sacred Heart Parish,,"Lynn, Massachusetts, 01905-2160",,
Massachusetts,709,Sacred Heart Parish,,"Milford, Massachusetts, 1757",,
Massachusetts,709,Sacred Heart Parish,,"Southbridge, Massachusetts, 1550",,
Massachusetts,709,Sacred Heart Parish,,"Pittsfield, Massachusetts, 01201-6551",,
Massachusetts,709,Sacred Heart Parish,,"Springfield, Massachusetts, 1104",,
Massachusetts,709,Sacred Heart Parish,,"Northampton, Massachusetts, 01060-3223",,
Massachusetts,709,Sacred Heart Parish,,"Holyoke, Massachusetts, 01040-3790",,
Massachusetts,709,Sacred Heart Parish,,"Feeding Hills, Massachusetts, 1030",,
Massachusetts,709,Sacred Heart St Catherine of Sweden Parish at Sacred Heart of Jesus Church,,"Worcester, Massachusetts, 1610",,
Massachusetts,709,Sacred Hearts Parish,,"Malden, Massachusetts, 2148",,
Massachusetts,709,Sacred Hearts Parish,,"Bradford, Massachusetts, 1835",,
Massachusetts,709,Salem State College Catholic Ministry,,"Salem, Massachusetts, 1970",,
Massachusetts,709,Santo Christo Parish,,"Fall River, Massachusetts, 02721-1405",,
Massachusetts,709,SEOH Youth Ministry,,"Acton, Massachusetts, 1720",,
