State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Maine,163,St. Joseph Parish,,"Gardiner, Maine, 4345",,
Maine,163,St. Joseph Parish,,"Bridgton, Maine, 4009",,
Maine,163,St. Joseph Parish (Wallagrass),,"Soldier Pond, Maine, 4781",,
Maine,163,St. Joseph's College,,"Standish, Maine, 04084-5263",,
Maine,163,St. Joseph's Mission,,"Rockwood, Maine, 4478",,
Maine,163,St. Jude,,"Freeport, Maine, 4032",,
Maine,163,St. Leo Parish,,"Howland, Maine, 4448",,
Maine,163,St. Louis Church,,"Portland, Maine, 4102",,
Maine,163,St. Louis Parish,,"Limestone, Maine, 4750",,
Maine,163,St. Louis Parish,,"Fort Kent, Maine, 4743",,
Maine,163,St. Luce,,"Frenchville, Maine, 4745",,
Maine,163,St. Luke,,"Rangeley, Maine, 4970",,
Maine,163,St. Mark Church,,"Ashland, Maine, 04732-0545",,
Maine,163,St. Martha's Church,,"Kennebunk, Maine, 4043",,
Maine,163,St. Mary of the Assumption Parish,,"Augusta, Maine, 4330",,
Maine,163,St. Mary of the Isles,,"Islesboro, Maine, 4848",,
Maine,163,St. Mary Parish,,"Eagle Lake, Maine, 4739",,
Maine,163,St. Mary Parish,,"Houlton, Maine, 4730",,
Maine,163,St. Mary Parish,,"Orono, Maine, 4473",,
Maine,163,St. Mary Star of The Sea Parish,,"Stonington, Maine, 4681",,
Maine,163,St. Mary's Mission,,"Oxford, Maine, 4270",,
Maine,163,St. Matthew Parish,,"Limerick, Maine, 4048",,
Maine,163,St. Maxmillian Kolbe Parish,,"Scarborough, Maine, 4070",,
Maine,163,St. Patrick Church,,"Newcastle, Maine, 4553",,
Maine,163,St. Patrick Parish - Closed,,"Portland, Maine, 4102",,
Maine,163,St. Paul,,"Patten, Maine, 4765",,
Maine,163,St. Paul the Apostle Parish,,"Winterport, Maine, 4496",,
Maine,163,St. Paul the Apostle Parish,,"Hampden, Maine, 4444",,
Maine,163,St. Paul the Apostle Parish,,"Brewer, Maine, 4412",,
Maine,163,St. Paul the Apostle Parish,,"Brewer, Maine, 04412-1219",,
Maine,163,St. Paul the Apostle Parish,,"Bangor, Maine, 4401",,
Maine,163,St. Paul the Apostle Parish,,"Bangor, Maine, 4401",,
Maine,163,St. Peter Chanel Parish,,"Van Buren, Maine, 4785",,
Maine,163,St. Peter Parish,,"Bingham, Maine, 4920",,
Maine,163,St. Peter Parish,,"Portland, Maine, 04101-4205",,
Maine,163,St. Peter the Fisherman Parish - Holy Name Church,,"Machias, Maine, 04654",,
Maine,163,St. Peter the Fisherman Parish - St. Michael the Archangel Church,,"Cherryfield, Maine, 04622",,
Maine,163,St. Peter's Church,,"Manset, Maine, 4679",,
Maine,163,St. Pius X Parish,,"Portland, Maine, 4103",,
Maine,163,St. Raphael Church,,"Kittery, Maine, 3904",,
Maine,163,St. Rose of Lima Parish,,"Jay, Maine, 4239",,
Maine,163,St. Sebastian Parish,,"Madison, Maine, 04950-1524",,
Maine,163,St. Theresa Parish,,"Mexico, Maine, 4257",,
Maine,163,St. Therese of Lisieux,,"Sanford, Maine, 4073",,
Maine,163,St. Therese Parish,,"Stockholm, Maine, 4783",,
Maine,163,St. Thomas Aquinas Church,,"Dover Foxcroft, Maine, 4426",,
Maine,163,St. Thomas Aquinas Parish,,"Madawaska, Maine, 4756",,
Maine,163,St. Vincent De Paul Church,,"Bucksport, Maine, 4416",,
Maine,163,Star of the Sea,,"York Beach, Maine, 3910",,
Maine,163,Thomas College,,"Waterville, Maine, 4901",,
